CustomerKey,FirstName,LastName,Full Name,Gender,YearlyIncome,DateFirstPurchase,Customer City
22165,Aaron,Perez,AaronPerez,Male,60000.00,2020-05-18,Glendale
22166,Katherine,Gray,KatherineGray,Female,60000.00,2020-06-12,Yakima
22167,Colleen,Yang,ColleenYang,Female,20000.00,2020-02-10,Lane Cove
22168,Erica,Wang,EricaWang,Female,30000.00,2019-04-12,Wollongong
22169,Jenny,Li,JennyLi,Female,20000.00,2020-06-19,Melbourne
22170,Cynthia,Martinez,CynthiaMartinez,Female,30000.00,2019-04-03,Warrnambool
22171,Meredith,Gonzalez,MeredithGonzalez,Female,30000.00,2019-04-24,Cranbourne
22172,Cesar,Sara,CesarSara,Male,30000.00,2019-04-01,Rhodes
22173,Bianca,Cai,BiancaCai,Female,30000.00,2019-04-08,Rhodes
22174,Micah,Lu,MicahLu,Male,30000.00,2019-04-11,Perth
22175,Joy,Dominguez,JoyDominguez,Female,30000.00,2019-04-12,Warrnambool
22176,Alejandro,Yang,AlejandroYang,Male,40000.00,2020-07-05,Wollongong
22177,Meghan,Suarez,MeghanSuarez,Female,40000.00,2020-07-13,Port Macquarie
22178,Jessica,Bell,JessicaBell,Female,40000.00,2019-04-10,Port Macquarie
22179,Abby,Mehta,AbbyMehta,Female,40000.00,2020-06-15,Springwood
22180,Joe,Srini,JoeSrini,Male,70000.00,2019-03-31,North Ryde
22181,Gary,Romero,GaryRomero,Male,70000.00,2019-04-05,North Ryde
22182,Madeline,Parker,MadelineParker,Female,40000.00,2018-05-26,Sooke
22183,Benjamin,Jones,BenjaminJones,Male,40000.00,2020-10-17,Bremerton
22184,Jeremy,Carter,JeremyCarter,Male,60000.00,2020-10-13,Lakewood
22185,Connor,Henderson,ConnorHenderson,Male,60000.00,2020-03-26,Palo Alto
22186,Jonathan,Foster,JonathanFoster,Male,60000.00,2020-12-23,San Carlos
22187,Hannah,Russell,HannahRussell,Female,50000.00,2021-01-01,Corvallis
22188,Sarah,Barnes,SarahBarnes,Female,60000.00,2020-12-20,Bellingham
22189,Linda,Hernandez,LindaHernandez,Female,70000.00,2020-06-20,Burien
22190,Carlos,Richardson,CarlosRichardson,Male,60000.00,2020-10-22,Lemon Grove
22191,Jack,Adams,JackAdams,Male,60000.00,2020-05-17,Seattle
22192,Henry,Zimmerman,HenryZimmerman,Male,60000.00,2020-06-24,Marysville
22193,Toni,Garcia,ToniGarcia,Female,80000.00,2019-04-28,Seaford
22194,Bruce,Sai,BruceSai,Male,80000.00,2019-04-26,Lavender Bay
22195,Philip,Romero,PhilipRomero,Male,80000.00,2019-04-05,Brisbane
22196,Francis,Romero,FrancisRomero,Male,80000.00,2019-04-13,Townsville
22197,Larry,Dominguez,LarryDominguez,Male,80000.00,2019-04-06,Cloverdale
22198,Frank,Hernandez,FrankHernandez,Male,80000.00,2019-04-10,Coffs Harbour
22199,David,Lee,DavidLee,Male,80000.00,2019-04-17,Geelong
22200,Martha,Ye,MarthaYe,Female,70000.00,2019-04-11,Matraville
22201,Lindsey,Luo,LindseyLuo,Female,70000.00,2019-05-19,Townsville
22202,Roberto,Diaz,RobertoDiaz,Male,70000.00,2019-05-07,St. Leonards
22203,Alisha,Zheng,AlishaZheng,Female,100000.00,2019-05-23,Seaford
22204,Dustin,Xie,DustinXie,Male,110000.00,2020-07-15,Hobart
22205,Bobby,Saunders,BobbySaunders,Male,110000.00,2020-07-20,Coffs Harbour
22206,Cynthia,Rodriguez,CynthiaRodriguez,Female,110000.00,2020-08-12,Caloundra
22207,Nancy,Sanchez,NancySanchez,Female,130000.00,2019-05-05,Lane Cove
22208,Candice,Liang,CandiceLiang,Female,110000.00,2020-03-31,Rhodes
22209,Cedric,Shen,CedricShen,Male,110000.00,2020-05-03,Port Macquarie
22210,Martha,Yang,MarthaYang,Female,110000.00,2020-06-11,North Sydney
22211,Richard,Gray,RichardGray,Male,60000.00,2020-05-15,Olympia
22212,Kara,Xu,KaraXu,Female,110000.00,2020-05-03,Darlinghurst
22213,Jay,Patel,JayPatel,Male,110000.00,2020-02-27,Perth
22214,Sabrina,Ruiz,SabrinaRuiz,Female,120000.00,2020-09-29,Geelong
22215,Samuel,Lal,SamuelLal,Male,130000.00,2020-04-14,Lincoln Acres
22216,Marcus,Howard,MarcusHoward,Male,150000.00,2020-06-11,Spring Valley
22217,Dylan,Powell,DylanPowell,Male,70000.00,2021-01-17,Oak Bay
22218,Christian,Bryant,ChristianBryant,Male,60000.00,2020-12-24,Bremerton
22219,Juha-Pekka,Posti,Juha-PekkaPosti,Female,60000.00,2020-11-22,Metchosin
22220,Brandon,Sharma,BrandonSharma,Male,60000.00,2020-12-26,Lebanon
22221,Benjamin,Kumar,BenjaminKumar,Male,60000.00,2020-12-14,Colma
22222,Angel,Hill,AngelHill,Male,90000.00,2020-12-19,Torrance
22223,Gabrielle,Parker,GabrielleParker,Female,90000.00,2020-09-27,Mill Valley
22224,Katherine,Alexander,KatherineAlexander,Female,90000.00,2020-06-10,Chula Vista
22225,Jessica,Murphy,JessicaMurphy,Female,90000.00,2020-06-27,Issaquah
22226,Morgan,Sanders,MorganSanders,Female,60000.00,2020-03-18,Grossmont
22227,Barbara,Cai,BarbaraCai,Female,60000.00,2020-03-26,Burbank
22228,Katelyn,Gonzalez,KatelynGonzalez,Female,60000.00,2020-10-31,Everett
22229,Wyatt,Perry,WyattPerry,Male,60000.00,2020-12-04,Burbank
22230,Jordyn,Bennett,JordynBennett,Female,70000.00,2018-05-26,N. Vancouver
22231,Grace,Brooks,GraceBrooks,Female,70000.00,2020-05-30,Glendale
22232,Paige,Brooks,PaigeBrooks,Female,50000.00,2018-05-21,Haney
22233,Xavier,Martin,XavierMartin,Male,50000.00,2018-05-18,Haney
22234,Katherine,Gonzalez,KatherineGonzalez,Female,50000.00,2018-05-23,Shawnee
22235,Sebastian,Peterson,SebastianPeterson,Male,60000.00,2020-12-19,Coronado
22236,Jose,Gonzalez,JoseGonzalez,Male,40000.00,2020-12-27,Newport Beach
22237,Angel,Morris,AngelMorris,Male,40000.00,2020-07-27,Glendale
22238,Alex,Murphy,AlexMurphy,Male,40000.00,2020-12-27,Lebanon
22239,Jesse,Cook,JesseCook,Male,40000.00,2020-07-01,San Francisco
22240,Miguel,Powell,MiguelPowell,Male,40000.00,2020-06-04,Marysville
22241,Alexandria,Washington,AlexandriaWashington,Female,40000.00,2020-12-11,Redmond
22242,Cameron,Walker,CameronWalker,Male,40000.00,2020-03-06,Yakima
22243,Emma,Lewis,EmmaLewis,Female,60000.00,2020-12-04,Marysville
22244,Shelby,Howard,ShelbyHoward,Female,50000.00,2020-04-05,Edmonds
22245,Evan,Lopez,EvanLopez,Male,50000.00,2020-12-08,Lake Oswego
22246,Jacqueline,Cox,JacquelineCox,Female,50000.00,2020-12-02,Grossmont
22247,Ryan,Williams,RyanWilliams,Male,50000.00,2018-06-20,Royal Oak
22248,Gary,Ramos,GaryRamos,Male,50000.00,2020-12-01,Beverly Hills
22249,Kevin,Chen,KevinChen,Male,70000.00,2020-06-27,Lemon Grove
22250,Michael,Wilson,MichaelWilson,Male,70000.00,2020-06-27,Santa Cruz
22251,Martha,She,MarthaShe,Female,60000.00,2018-06-18,Calgary
22252,Makayla,Brooks,MakaylaBrooks,Female,60000.00,2018-06-23,Oak Bay
22253,Stephanie,Reed,StephanieReed,Female,60000.00,2020-12-28,Bremerton
22254,Fernando,Scott,FernandoScott,Male,60000.00,2020-01-13,Marysville
22255,Nicole,Rogers,NicoleRogers,Female,70000.00,2020-06-26,Seattle
22256,Edwin,Lu,EdwinLu,Male,70000.00,2020-06-01,Chula Vista
22257,Carrie,Romero,CarrieRomero,Female,70000.00,2020-06-06,Concord
22258,Jessica,Reed,JessicaReed,Female,70000.00,2020-06-16,Glendale
22259,Dalton,Mitchell,DaltonMitchell,Male,40000.00,2020-01-08,Lebanon
22260,Courtney,Allen,CourtneyAllen,Female,50000.00,2020-01-07,Salem
22261,Isaac,Allen,IsaacAllen,Male,50000.00,2019-12-28,Berkeley
22262,Marcus,Collins,MarcusCollins,Male,50000.00,2020-01-22,Mill Valley
22263,Patrick,Blue,PatrickBlue,Male,60000.00,2021-01-22,Kirkland
22264,Stephanie,Coleman,StephanieColeman,Female,60000.00,2020-06-10,Cliffside
22265,Jeremiah,Sanchez,JeremiahSanchez,Male,70000.00,2020-03-10,Shawnee
22266,Rachel,Sanders,RachelSanders,Female,70000.00,2020-06-26,Newport Beach
22267,Brianna,Rodriguez,BriannaRodriguez,Female,70000.00,2018-06-12,Newton
22268,Alexandra,Barnes,AlexandraBarnes,Female,60000.00,2018-06-27,Newton
22269,Caleb,Yang,CalebYang,Male,70000.00,2020-07-23,Concord
22270,Antonio,Gonzales,AntonioGonzales,Male,80000.00,2020-06-07,Glendale
22271,Connor,Mitchell,ConnorMitchell,Male,80000.00,2020-06-19,Lincoln Acres
22272,Isabella,Kelly,IsabellaKelly,Female,80000.00,2020-06-21,Palo Alto
22273,Patricia,Rodriguez,PatriciaRodriguez,Female,40000.00,2020-01-17,Chula Vista
22274,Adam,Chen,AdamChen,Male,40000.00,2020-01-21,Tacoma
22275,Ian,Bailey,IanBailey,Male,40000.00,2020-02-08,Lincoln Acres
22276,Gabriella,Gray,GabriellaGray,Female,40000.00,2020-02-02,San Gabriel
22277,Arianna,Torres,AriannaTorres,Female,40000.00,2021-01-25,Port Orchard
22278,Mariah,Gray,MariahGray,Female,50000.00,2020-03-16,N. Vancouver
22279,Riley,Kelly,RileyKelly,Female,50000.00,2020-12-04,Burlingame
22280,Luis,Scott,LuisScott,Male,50000.00,2020-05-17,Daly City
22281,Alexia,Diaz,AlexiaDiaz,Female,60000.00,2020-02-15,Woodland Hills
22282,Jonathan,Hughes,JonathanHughes,Male,40000.00,2020-01-30,Lake Oswego
22283,Eduardo,Davis,EduardoDavis,Male,60000.00,2020-08-20,Oregon City
22284,Kristy,Sanz,KristySanz,Female,60000.00,2020-01-28,Beverly Hills
22285,Meredith,Moreno,MeredithMoreno,Female,60000.00,2020-07-14,Cliffside
22286,Gabriel,Hughes,GabrielHughes,Male,60000.00,2020-05-12,San Gabriel
22287,Megan,Griffin,MeganGriffin,Female,60000.00,2020-02-18,Lincoln Acres
22288,Isabel,Patterson,IsabelPatterson,Female,60000.00,2020-02-07,Beaverton
22289,Thomas,Long,ThomasLong,Male,60000.00,2020-02-06,Bellflower
22290,Jocelyn,Jenkins,JocelynJenkins,Female,70000.00,2020-06-05,Seattle
22291,Carlos,Morris,CarlosMorris,Male,70000.00,2020-05-31,Berkeley
22292,Stacy,Gomez,StacyGomez,Female,70000.00,2020-06-26,Burbank
22293,Jasmine,Johnson,JasmineJohnson,Female,70000.00,2020-06-06,Fremont
22294,Rachel,Brown,RachelBrown,Female,70000.00,2020-06-22,Glendale
22295,Jade,Morgan,JadeMorgan,Female,70000.00,2020-06-23,Imperial Beach
22296,Benjamin,Johnson,BenjaminJohnson,Male,70000.00,2020-10-27,Lemon Grove
22297,Jasmine,Garcia,JasmineGarcia,Female,70000.00,2020-06-16,Redwood City
22298,Marcus,Williams,MarcusWilliams,Male,70000.00,2020-07-24,Spring Valley
22299,Richard,Murphy,RichardMurphy,Male,70000.00,2018-06-07,Oak Bay
22300,Kaitlyn,Price,KaitlynPrice,Female,60000.00,2020-02-22,Redmond
22301,Abigail,Rodriguez,AbigailRodriguez,Female,60000.00,2020-02-06,Lakewood
22302,Clayton,Guo,ClaytonGuo,Male,40000.00,2020-07-10,Leeds
22303,Philip,Alonso,PhilipAlonso,Male,20000.00,2020-12-14,Verrieres Le Buisson
22304,Jaime,Vazquez,JaimeVazquez,Female,20000.00,2020-07-22,London
22305,Anne,Carlson,AnneCarlson,Female,20000.00,2021-01-05,London
22306,Ivan,Kapoor,IvanKapoor,Male,30000.00,2020-05-05,Paris
22307,Sarah,Ross,SarahRoss,Female,40000.00,2020-10-01,Hof
22308,Cassandra,Lopez,CassandraLopez,Female,40000.00,2020-06-30,Esher-Molesey
22309,Leah,Zhou,LeahZhou,Female,40000.00,2020-08-13,London
22310,Christina,Sanders,ChristinaSanders,Female,20000.00,2020-06-24,Neunkirchen
22311,Bruce,Sara,BruceSara,Male,30000.00,2020-07-15,York
22312,Kristi,Mehta,KristiMehta,Female,40000.00,2020-01-11,Orleans
22313,Jarrod,Martinez,JarrodMartinez,Male,40000.00,2020-08-03,Warrington
22314,Brandy,Patel,BrandyPatel,Female,10000.00,2020-08-01,Orly
22315,Darren,Raman,DarrenRaman,Male,20000.00,2020-10-23,York
22316,Deanna,Sara,DeannaSara,Female,20000.00,2020-05-29,Paris
22317,Karla,Nath,KarlaNath,Female,20000.00,2020-03-01,Solingen
22318,Ramon,Xu,RamonXu,Male,30000.00,2020-12-26,Bonn
22319,Jorge,Zhou,JorgeZhou,Male,30000.00,2020-05-25,Paris
22320,Danny,Gill,DannyGill,Male,30000.00,2020-08-06,Berkshire
22321,Alan,Zeng,AlanZeng,Male,40000.00,2020-08-12,Woolston
22322,Roger,Zhao,RogerZhao,Male,30000.00,2020-05-03,Bobigny
22323,Erica,Liang,EricaLiang,Female,40000.00,2020-01-21,Les Ulis
22324,Kari,Gill,KariGill,Female,40000.00,2020-03-28,Paris La Defense
22325,Noah,Rodriguez,NoahRodriguez,Male,40000.00,2020-07-29,Leeds
22326,Riley,Howard,RileyHoward,Female,40000.00,2020-11-06,Renton
22327,Jake,Cai,JakeCai,Male,40000.00,2020-02-16,Burien
22328,Grace,Anderson,GraceAnderson,Female,50000.00,2020-02-08,Burien
22329,Grace,Peterson,GracePeterson,Female,50000.00,2020-02-24,Lake Oswego
22330,Jose,Walker,JoseWalker,Male,50000.00,2020-01-28,Concord
22331,Michele,Yuan,MicheleYuan,Female,20000.00,2021-01-15,Chula Vista
22332,Brittany,Bennett,BrittanyBennett,Female,30000.00,2020-06-16,Royal Oak
22333,Gabriella,Watson,GabriellaWatson,Female,40000.00,2020-03-04,Oregon City
22334,Juan,Serrano,JuanSerrano,Male,60000.00,2020-02-23,Burien
22335,Anthony,Taylor,AnthonyTaylor,Male,60000.00,2020-03-11,Kirkland
22336,Frank,Moreno,FrankMoreno,Male,60000.00,2020-03-26,Burlingame
22337,Haley,Jenkins,HaleyJenkins,Female,20000.00,2020-10-14,Colma
22338,Thomas,Russell,ThomasRussell,Male,20000.00,2020-02-02,Daly City
22339,Richard,Nelson,RichardNelson,Male,20000.00,2020-08-01,Redmond
22340,Isaac,Young,IsaacYoung,Male,20000.00,2020-09-02,Santa Cruz
22341,Tristan,Washington,TristanWashington,Male,20000.00,2021-01-27,Lake Oswego
22342,Jon,Lal,JonLal,Male,20000.00,2020-10-01,Burien
22343,Brittany,Powell,BrittanyPowell,Female,30000.00,2020-04-04,Spokane
22344,Krystal,Yang,KrystalYang,Female,30000.00,2020-05-28,Chula Vista
22345,Amanda,James,AmandaJames,Female,30000.00,2020-02-17,Santa Cruz
22346,Catherine,Howard,CatherineHoward,Female,40000.00,2020-03-01,Beverly Hills
22347,Abigail,Long,AbigailLong,Female,30000.00,2020-09-18,West Covina
22348,Zoe,Torres,ZoeTorres,Female,30000.00,2020-05-26,Novato
22349,Mason,Morris,MasonMorris,Male,30000.00,2020-08-17,Royal Oak
22350,Riley,Powell,RileyPowell,Female,30000.00,2020-10-19,Seattle
22351,Sarah,Davis,SarahDavis,Female,30000.00,2020-06-19,Burien
22352,Elizabeth,Moore,ElizabethMoore,Female,30000.00,2020-09-07,Lakewood
22353,Amanda,Allen,AmandaAllen,Female,30000.00,2020-07-20,Newton
22354,Sara,King,SaraKing,Female,30000.00,2020-07-06,Westminster
22355,Logan,Jones,LoganJones,Male,30000.00,2020-06-04,Concord
22356,Charles,Ward,CharlesWard,Male,30000.00,2021-01-26,Glendale
22357,Justin,Lal,JustinLal,Male,30000.00,2021-01-14,El Cajon
22358,Sydney,Butler,SydneyButler,Female,40000.00,2020-05-22,El Cajon
22359,Ethan,Lee,EthanLee,Male,40000.00,2020-05-03,Vancouver
22360,Caleb,Collins,CalebCollins,Male,40000.00,2020-07-27,Burien
22361,Nathan,White,NathanWhite,Male,40000.00,2020-06-23,National City
22362,Austin,Russell,AustinRussell,Male,80000.00,2020-09-10,Coronado
22363,Faith,Diaz,FaithDiaz,Female,80000.00,2020-06-26,Haney
22364,Katherine,Jenkins,KatherineJenkins,Female,80000.00,2020-07-18,San Francisco
22365,Sebastian,Richardson,SebastianRichardson,Male,80000.00,2020-02-07,San Gabriel
22366,Logan,Henderson,LoganHenderson,Male,80000.00,2020-08-06,Sooke
22367,Jasmine,Griffin,JasmineGriffin,Female,80000.00,2020-04-26,Palo Alto
22368,Edward,Ross,EdwardRoss,Male,40000.00,2020-03-22,Puyallup
22369,Louis,Deng,LouisDeng,Male,60000.00,2020-06-11,Burlingame
22370,Carol,Patterson,CarolPatterson,Female,60000.00,2020-12-26,Lakewood
22371,Blake,Powell,BlakePowell,Male,50000.00,2020-07-28,Newton
22372,Melanie,Perry,MelaniePerry,Female,50000.00,2020-03-07,San Gabriel
22373,Gabrielle,Bell,GabrielleBell,Female,40000.00,2018-06-20,Port Hammond
22374,Luke,Patterson,LukePatterson,Male,40000.00,2020-03-27,Issaquah
22375,Jasmine,Williams,JasmineWilliams,Female,40000.00,2020-09-12,Lemon Grove
22376,Marcus,Martin,MarcusMartin,Male,50000.00,2020-06-14,Lake Oswego
22377,Roger,Zeng,RogerZeng,Male,10000.00,2020-10-13,Orleans
22378,Rebekah,Malhotra,RebekahMalhotra,Female,10000.00,2020-04-08,Suresnes
22379,Fernando,Hayes,FernandoHayes,Male,10000.00,2020-10-30,Tremblay-en-France
22380,Brendan,Nath,BrendanNath,Male,10000.00,2020-04-03,Berlin
22381,Hunter,Patterson,HunterPatterson,Male,10000.00,2020-05-18,Hof
22382,Bethany,Xu,BethanyXu,Female,20000.00,2021-01-09,London
22383,Devin,Jenkins,DevinJenkins,Male,20000.00,2020-08-01,Newcastle upon Tyne
22384,Paige,Sanchez,PaigeSanchez,Female,10000.00,2020-06-25,Ingolstadt
22385,Misty,Lal,MistyLal,Female,20000.00,2020-09-11,Berkshire
22386,Jerome,Gill,JeromeGill,Male,20000.00,2020-09-20,Saarbrücken
22387,Audrey,Romero,AudreyRomero,Female,20000.00,2020-10-15,Poing
22388,Bradley,Beck,BradleyBeck,Male,20000.00,2020-03-25,Kirkby
22389,Edwin,Luo,EdwinLuo,Male,20000.00,2021-01-12,Ingolstadt
22390,Kelvin,Zheng,KelvinZheng,Male,20000.00,2020-07-13,Stuttgart
22391,Angela,Watson,AngelaWatson,Female,10000.00,2020-12-16,Saarlouis
22392,Bailey,Gray,BaileyGray,Female,10000.00,2020-06-05,Bobigny
22393,Chelsea,Perez,ChelseaPerez,Female,10000.00,2020-01-17,München
22394,Meagan,Suri,MeaganSuri,Female,20000.00,2021-01-25,Pantin
22395,Jermaine,Patel,JermainePatel,Male,20000.00,2020-05-31,Paris
22396,Rebekah,Patel,RebekahPatel,Female,30000.00,2020-08-10,West Sussex
22397,Marie,Patel,MariePatel,Female,10000.00,2020-05-28,Colombes
22398,Sheila,Moreno,SheilaMoreno,Female,20000.00,2020-01-26,Hamburg
22399,Arthur,Fernandez,ArthurFernandez,Male,10000.00,2019-05-17,Milsons Point
22400,Ruben,Martin,RubenMartin,Male,10000.00,2019-04-30,South Melbourne
22401,Ian,Price,IanPrice,Male,10000.00,2019-05-17,Rockhampton
22402,Clarence,Xie,ClarenceXie,Male,10000.00,2019-05-10,Rockhampton
22403,Cedric,Beck,CedricBeck,Male,10000.00,2020-05-05,Lane Cove
22404,Margaret,Xu,MargaretXu,Female,10000.00,2019-05-28,Hobart
22405,Leonard,Becker,LeonardBecker,Male,10000.00,2020-05-07,Cloverdale
22406,Kelvin,Shen,KelvinShen,Male,10000.00,2019-05-27,Malabar
22407,Carolyn,Gonzalez,CarolynGonzalez,Female,10000.00,2019-05-19,Lavender Bay
22408,Clarence,Shan,ClarenceShan,Male,10000.00,2019-05-10,South Melbourne
22409,Candace,Madan,CandaceMadan,Female,20000.00,2019-05-21,Hervey Bay
22410,Cassandra,Arthur,CassandraArthur,Female,20000.00,2019-05-05,Hervey Bay
22411,Amy,He,AmyHe,Female,20000.00,2019-05-24,Wollongong
22412,Drew,Andersen,DrewAndersen,Male,20000.00,2019-04-30,Melbourne
22413,Kristi,Diaz,KristiDiaz,Female,20000.00,2020-12-23,Paris
22414,Eugene,Wu,EugeneWu,Male,20000.00,2020-01-08,Hamburg
22415,Natalie,Phillips,NataliePhillips,Female,30000.00,2020-01-07,Solingen
22416,Tabitha,Romero,TabithaRomero,Female,30000.00,2020-08-06,London
22417,Shaun,Goel,ShaunGoel,Male,20000.00,2020-09-16,Paris
22418,Jacob,Smith,JacobSmith,Male,30000.00,2020-08-09,Bury
22419,Damien,Xu,DamienXu,Male,10000.00,2020-09-24,Saint Germain en Laye
22420,Richard,Moore,RichardMoore,Male,10000.00,2020-05-29,Metz
22421,Barbara,Sharma,BarbaraSharma,Female,20000.00,2020-06-06,Berkshire
22422,Nichole,Black,NicholeBlack,Female,30000.00,2020-09-18,Runcorn
22423,Byron,Hernandez,ByronHernandez,Male,20000.00,2020-06-12,Paris
22424,Edwin,Rai,EdwinRai,Male,20000.00,2020-04-07,Roissy en Brie
22425,Roy,Sullivan,RoySullivan,Male,20000.00,2020-10-24,Verrieres Le Buisson
22426,Heather,Zhu,HeatherZhu,Female,30000.00,2020-06-26,Sèvres
22427,Willie,Sharma,WillieSharma,Male,30000.00,2020-08-29,Maidenhead
22428,Destiny,Smith,DestinySmith,Female,30000.00,2020-09-22,York
22429,Jesse,Reed,JesseReed,Male,30000.00,2020-08-31,Newcastle upon Tyne
22430,Brad,Chande,BradChande,Male,40000.00,2019-12-28,Roncq
22431,Marie,Dominguez,MarieDominguez,Female,10000.00,2020-03-06,Paris
22432,Bridget,Xie,BridgetXie,Female,10000.00,2020-01-05,Frankfurt
22433,Miguel,Hill,MiguelHill,Male,20000.00,2020-08-30,Watford
22434,Billy,Schmidt,BillySchmidt,Male,20000.00,2020-10-18,London
22435,Ross,Navarro,RossNavarro,Male,10000.00,2020-05-17,Lille
22436,Roger,Raji,RogerRaji,Male,30000.00,2020-01-15,Bonn
22437,Trisha,Zheng,TrishaZheng,Female,40000.00,2020-08-19,Wokingham
22438,Casey,Jiménez,CaseyJiménez,Male,20000.00,2020-06-05,Colombes
22439,Tracy,Raji,TracyRaji,Female,30000.00,2020-10-26,Runcorn
22440,Robyn,Sanz,RobynSanz,Female,30000.00,2020-06-18,Verrieres Le Buisson
22441,Andrea,Torres,AndreaTorres,Female,30000.00,2020-01-23,Hof
22442,Trisha,Sun,TrishaSun,Female,30000.00,2020-10-27,High Wycombe
22443,Marvin,Suarez,MarvinSuarez,Male,30000.00,2020-06-02,Metz
22444,Colin,Xie,ColinXie,Male,40000.00,2020-11-01,Frankfurt
22445,Diane,Suarez,DianeSuarez,Female,40000.00,2020-01-24,Colomiers
22446,Jake,Wu,JakeWu,Male,40000.00,2020-09-17,Gloucestershire
22447,Tara,Shan,TaraShan,Female,40000.00,2020-11-08,Kiel
22448,Cindy,Weber,CindyWeber,Female,40000.00,2020-02-21,Morangis
22449,Heather,He,HeatherHe,Female,40000.00,2020-02-24,Roissy en Brie
22450,Audrey,Alvarez,AudreyAlvarez,Female,50000.00,2020-10-29,Sulzbach Taunus
22451,Barbara,Rai,BarbaraRai,Female,50000.00,2020-09-18,Cheltenham
22452,Carly,Deng,CarlyDeng,Female,50000.00,2020-08-29,High Wycombe
22453,Dakota,Long,DakotaLong,Male,10000.00,2020-11-16,Darmstadt
22454,Rebekah,Raman,RebekahRaman,Female,10000.00,2020-11-07,Maidenhead
22455,Roy,Kapoor,RoyKapoor,Male,10000.00,2020-02-08,Hamburg
22456,Brittney,Guo,BrittneyGuo,Female,20000.00,2020-10-17,Warrington
22457,Kimberly,Cooper,KimberlyCooper,Female,10000.00,2020-04-23,Bury
22458,Kendra,Vazquez,KendraVazquez,Female,20000.00,2020-06-21,Verrieres Le Buisson
22459,Johnny,Xu,JohnnyXu,Male,20000.00,2020-01-20,Bonn
22460,Julio,Torres,JulioTorres,Male,20000.00,2020-10-11,London
22461,Arturo,Luo,ArturoLuo,Male,20000.00,2020-10-14,Watford
22462,Lydia,Chandra,LydiaChandra,Female,20000.00,2020-02-08,Duesseldorf
22463,Raymond,Chandra,RaymondChandra,Male,30000.00,2020-07-06,Drancy
22464,Erik,Sanz,ErikSanz,Male,40000.00,2020-04-27,Les Ulis
22465,Arturo,Shan,ArturoShan,Male,40000.00,2020-04-21,Suresnes
22466,Raul,Tang,RaulTang,Male,20000.00,2020-06-30,Paris
22467,Neil,Alvarez,NeilAlvarez,Male,20000.00,2020-10-16,Maidenhead
22468,Ruben,Gonzalez,RubenGonzalez,Male,20000.00,2020-11-16,London
22469,Sabrina,Moreno,SabrinaMoreno,Female,20000.00,2020-03-15,Erlangen
22470,Carly,Tang,CarlyTang,Female,30000.00,2020-11-02,High Wycombe
22471,Joel,Martinez,JoelMartinez,Male,30000.00,2020-07-23,Lieusaint
22472,Bridget,Sharma,BridgetSharma,Female,30000.00,2020-07-07,Morangis
22473,Clifford,Patel,CliffordPatel,Male,30000.00,2020-03-22,Berlin
22474,Leah,Zhu,LeahZhu,Female,10000.00,2020-12-07,Frankfurt am Main
22475,Heidi,Rana,HeidiRana,Female,10000.00,2020-04-10,Berks
22476,Shane,Martinez,ShaneMartinez,Male,20000.00,2020-11-12,Saarlouis
22477,Kevin,Diaz,KevinDiaz,Male,20000.00,2020-03-04,Kassel
22478,Carolyn,Browning,CarolynBrowning,Female,30000.00,2020-03-19,Salzgitter
22479,Tammy,Malhotra,TammyMalhotra,Female,30000.00,2020-03-22,Hannover
22480,Abby,Gonzalez,AbbyGonzalez,Female,30000.00,2020-07-05,Orly
22481,Erik,Ortega,ErikOrtega,Male,30000.00,2020-03-01,Stuttgart
22482,Cassidy,Jenkins,CassidyJenkins,Female,10000.00,2021-01-08,Frankfurt
22483,Lee,Ramos,LeeRamos,Male,10000.00,2020-12-04,Paris
22484,Kristy,Ruiz,KristyRuiz,Female,20000.00,2020-07-30,Paris
22485,Andy,Suarez,AndySuarez,Male,20000.00,2020-10-21,Saint-Denis
22486,Jimmy,Ruiz,JimmyRuiz,Male,20000.00,2020-03-21,Bonn
22487,Jonathon,Gill,JonathonGill,Male,20000.00,2020-08-01,Tremblay-en-France
22488,Frederick,Patel,FrederickPatel,Male,30000.00,2020-04-27,Eilenburg
22489,Roger,Xie,RogerXie,Male,30000.00,2020-12-12,Verrieres Le Buisson
22490,Desiree,Vazquez,DesireeVazquez,Female,10000.00,2020-08-11,Paris La Defense
22491,Jerry,Nara,JerryNara,Male,20000.00,2020-02-08,Neunkirchen
22492,Jorge,She,JorgeShe,Male,20000.00,2020-02-19,Solingen
22493,Dwayne,Sanz,DwayneSanz,Male,20000.00,2021-01-24,Münster
22494,Jon,Andersen,JonAndersen,Male,20000.00,2020-03-07,Darmstadt
22495,Andy,Serrano,AndySerrano,Male,20000.00,2020-08-04,Courbevoie
22496,Christina,Brooks,ChristinaBrooks,Female,30000.00,2020-10-05,Cheltenham
22497,Casey,Gomez,CaseyGomez,Male,10000.00,2020-06-01,Dresden
22498,Pedro,Jimenez,PedroJimenez,Male,20000.00,2020-08-11,Bobigny
22499,Dawn,Zhou,DawnZhou,Female,10000.00,2020-08-27,Sèvres
22500,Brent,Zhao,BrentZhao,Male,40000.00,2020-05-15,Paris
22501,Colin,Ye,ColinYe,Male,40000.00,2020-06-19,Paris
22502,Grace,Miller,GraceMiller,Female,40000.00,2020-08-29,Cheltenham
22503,Sandra,Zhao,SandraZhao,Female,40000.00,2020-09-09,Newcastle upon Tyne
